"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"fatal" 0 0.00239092881607182 0.000623258770809052 0 0 0.00213771136621133 0.00112613880786946 0.00205990194866724 0 0.00370976642383154 0.00628268961942608 0.00625330703737554
"frock" 0.00731978684780699 0.00179319661205387 0 0 0 0.006413134098634 0 0.00102995097433362 0.00771796828772586 0.00649209124170519 0 0.00481023618259657
"georgiana" 0 0 0 0.00985788219830773 0 0.022445969345219 0.00112613880786946 0 0 0 0 0
"guilty" 0.0014639573695614 0.00478185763214365 0.000623258770809052 0.00164298036638462 0.00418060200668896 0.000534427841552834 0.00112613880786946 0.00102995097433362 0.00085755203196954 0.00556464963574731 0.00502615169554086 0.00240511809129828
"hadn^t" 0.00585582947824559 0.00239092881607182 0 0 0 0.000534427841552834 0 0 0.00514531219181724 0.00695581204468414 0.000942403442913911 0.0105825196017124
"heat" 0.0029279147391228 0.000597732204017956 0.00498607016647242 0 0.000836120401337793 0.00106885568310567 0.00225227761573892 0.00669468133316854 0.00514531219181724 0.00139116240893683 0.00314134480971304 0.0033671653278176
"holiday" 0.0043918721086842 0.00119546440803591 0.0012465175416181 0 0 0.00267213920776417 0.00450455523147783 0.00772463230750216 0.00257265609590862 0.00417348722681048 0.00157067240485652 0.0033671653278176
"lowood" 0 0 0 0 0 0.0293935312854058 0 0 0 0 0 0
"mounted" 0.0043918721086842 0.00298866102008978 0.000623258770809052 0 0.000836120401337793 0.0048098505739755 0.00450455523147783 0.00514975487166811 0.00600286422378678 0.00278232481787365 0.00157067240485652 0.00192409447303863
"observations" 0.00878374421736839 0.0053795898361616 0.00436281139566337 0.00246447054957693 0.00418060200668896 0.00213771136621133 0.00675683284721675 0.00154492646150043 0.00085755203196954 0.00139116240893683 0.00188480688582782 0.000962047236519313
"pace" 0.00731978684780699 0.00418412542812569 0.00311629385404526 0.000821490183192311 0.00167224080267559 0.000534427841552834 0.00112613880786946 0.00154492646150043 0.00171510406393908 0.00510092883276837 0.00251307584777043 0.00432921256433691
"page" 0 0.00119546440803591 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.0048098505739755 0.00563069403934729 0.00514975487166811 0.00600286422378678 0.00231860401489471 0.00125653792388522 0.00384818894607725
"parts" 0.00585582947824559 0.00239092881607182 0.0012465175416181 0.00410745091596155 0.00418060200668896 0.003206567049317 0.00337841642360837 0.00308985292300087 0.00257265609590862 0.00139116240893683 0.00282721032874173 0.00240511809129828
"philip^s" 0 0 0 0 0 0 0 0 0 0 0 0.0264562990042811
"probability" 0 0.000597732204017956 0.00747910524970863 0.0073934116487308 0.0108695652173913 0.0016032835246585 0.00112613880786946 0 0.00085755203196954 0.000927441605957885 0.00282721032874173 0.00192409447303863
"properly" 0.00585582947824559 0.00119546440803591 0.00623258770809052 0.00657192146553849 0.00418060200668896 0 0.00337841642360837 0.00308985292300087 0.0042877601598477 0.000463720802978942 0.00188480688582782 0.00240511809129828
"providence" 0 0.00478185763214365 0 0 0 0.00534427841552834 0.00112613880786946 0.00257487743583405 0.00171510406393908 0.00139116240893683 0.00659682410039738 0.00240511809129828
"recommend" 0 0 0.012465175416181 0.00985788219830773 0.00167224080267559 0.00106885568310567 0.00112613880786946 0.000514975487166811 0.00171510406393908 0.000463720802978942 0.00345547929068434 0.00144307085477897
"reform" 0.0029279147391228 0.00418412542812569 0 0 0.000836120401337793 0.000534427841552834 0 0 0.00085755203196954 0.000927441605957885 0.0128795137198235 0
"related" 0.0014639573695614 0.00119546440803591 0.00249303508323621 0.013143842931077 0.0100334448160535 0.00374099489086983 0.00225227761573892 0.00154492646150043 0.00257265609590862 0 0.00125653792388522 0.000481023618259657
"remarkably" 0.00731978684780699 0.00239092881607182 0.00685584647889957 0.00821490183192311 0.00501672240802676 0.00106885568310567 0 0 0.00085755203196954 0 0.00471201721456956 0.000481023618259657
"rosy" 0 0.000597732204017956 0 0 0 0.00267213920776417 0.00112613880786946 0.00360482841016768 0 0.00139116240893683 0.0119371102769095 0
"snatched" 0 0.00657505424419751 0 0 0 0.00374099489086983 0.00450455523147783 0.00360482841016768 0.0085755203196954 0.000927441605957885 0.00188480688582782 0.00384818894607725
"station" 0.00731978684780699 0.00119546440803591 0.00186977631242716 0.00164298036638462 0.000836120401337793 0.00534427841552834 0.00675683284721675 0.00617970584600173 0.00600286422378678 0.00278232481787365 0.000314134480971304 0
"treasure" 0.0043918721086842 0.00597732204017956 0.00186977631242716 0.00164298036638462 0 0.00587870625708117 0.00675683284721675 0.00669468133316854 0.00257265609590862 0 0.00125653792388522 0
"uncertain" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00164298036638462 0.00919732441471572 0.00267213920776417 0.00225227761573892 0.00257487743583405 0.00343020812787816 0.00185488321191577 0.00471201721456956 0.00144307085477897
"accident" 0 0.00358639322410774 0.000623258770809052 0.00492894109915386 0.00418060200668896 0.00267213920776417 0 0.00257487743583405 0.0042877601598477 0.00278232481787365 0.00282721032874173 0.00288614170955794
"appears" 0.0043918721086842 0.00358639322410774 0.00810236402051768 0.00246447054957693 0 0.0048098505739755 0.00337841642360837 0.00360482841016768 0.00171510406393908 0.000463720802978942 0.00125653792388522 0.00144307085477897
"changes" 0 0.00239092881607182 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00374099489086983 0.00112613880786946 0.00514975487166811 0.00171510406393908 0.00278232481787365 0.00502615169554086 0.00240511809129828
"clung" 0 0.00358639322410774 0.000623258770809052 0 0 0.00374099489086983 0.00112613880786946 0.00308985292300087 0.00600286422378678 0.00463720802978942 0.00219894136679913 0.00432921256433691
"compliments" 0 0.00239092881607182 0.00997214033294484 0.00903639201511542 0.00334448160535117 0 0.00675683284721675 0.00308985292300087 0 0.000927441605957885 0.000942403442913911 0.000962047236519313
"coolly" 0.0029279147391228 0.0053795898361616 0.00498607016647242 0.00328596073276924 0 0.00427542273242267 0.00563069403934729 0.00411980389733449 0.00257265609590862 0 0.00157067240485652 0.000962047236519313
"deemed" 0.00585582947824559 0.00298866102008978 0.00249303508323621 0.000821490183192311 0.000836120401337793 0.0048098505739755 0.00675683284721675 0.00926955876900259 0.0042877601598477 0 0.000314134480971304 0
"eighteen" 0.0029279147391228 0.00119546440803591 0.00311629385404526 0 0.00501672240802676 0.00374099489086983 0.00337841642360837 0.00360482841016768 0.00686041625575632 0.00278232481787365 0.00157067240485652 0.00144307085477897
"encouraging" 0.0029279147391228 0.00119546440803591 0.00560932893728147 0.00328596073276924 0.00752508361204013 0.0016032835246585 0.00337841642360837 0.000514975487166811 0.00171510406393908 0.0032460456208526 0.00314134480971304 0.000962047236519313
"fanny" 0.0131756163260526 0 0 0 0.0351170568561873 0 0 0 0.00171510406393908 0 0.000314134480971304 0
"fat" 0.0043918721086842 0 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00106885568310567 0.00337841642360837 0.00566473035883492 0.00085755203196954 0.00649209124170519 0.00157067240485652 0.00577228341911588
"flattered" 0.0102477015869298 0.00478185763214365 0.00249303508323621 0.00575043128234618 0.00418060200668896 0.00267213920776417 0.00337841642360837 0.00154492646150043 0.0042877601598477 0.000463720802978942 0.00157067240485652 0.000481023618259657
"formerly" 0.0029279147391228 0.00478185763214365 0.00311629385404526 0.00575043128234618 0.00418060200668896 0.00213771136621133 0.00450455523147783 0.00360482841016768 0.00514531219181724 0 0.00125653792388522 0.000962047236519313
"grandfather" 0.0029279147391228 0 0 0 0 0.0016032835246585 0.00112613880786946 0 0 0.0176213905131998 0.00188480688582782 0.00192409447303863
"gratification" 0.00585582947824559 0.00597732204017956 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00427542273242267 0.00337841642360837 0.00514975487166811 0.00343020812787816 0.000463720802978942 0.00251307584777043 0.000962047236519313
"hopeless" 0.0029279147391228 0.00418412542812569 0.000623258770809052 0.00575043128234618 0.00501672240802676 0.00374099489086983 0.00225227761573892 0.00360482841016768 0.00085755203196954 0.00231860401489471 0.00219894136679913 0.000962047236519313
"induced" 0.0014639573695614 0.00478185763214365 0.00747910524970863 0.00164298036638462 0.00418060200668896 0.00106885568310567 0.00450455523147783 0.00257487743583405 0.00257265609590862 0.000927441605957885 0.00157067240485652 0.00240511809129828
"jane^s" 0 0.000597732204017956 0.011841916645372 0.0230017251293847 0 0.00267213920776417 0 0 0 0 0 0.000481023618259657
"lawn" 0.00585582947824559 0.00418412542812569 0.00249303508323621 0.00410745091596155 0.00167224080267559 0.006413134098634 0.00675683284721675 0.000514975487166811 0 0.00231860401489471 0.00188480688582782 0.000962047236519313
"limbs" 0 0.00119546440803591 0 0 0.00167224080267559 0.00748198978173967 0.00337841642360837 0.00205990194866724 0.00343020812787816 0.00556464963574731 0.00157067240485652 0.00384818894607725
"momentary" 0.0014639573695614 0.00597732204017956 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00106885568310567 0.00563069403934729 0.00102995097433362 0.00171510406393908 0.00370976642383154 0.00188480688582782 0.00384818894607725
"native" 0.0014639573695614 0.000597732204017956 0.00311629385404526 0 0 0.00427542273242267 0.00900911046295566 0.00566473035883492 0.00085755203196954 0.00278232481787365 0.00345547929068434 0.000962047236519313
"nights" 0 0.00239092881607182 0.00186977631242716 0 0.00167224080267559 0.003206567049317 0.00225227761573892 0.00823960779466897 0.00600286422378678 0.00231860401489471 0.00157067240485652 0.00192409447303863
"nursery" 0.00585582947824559 0.00239092881607182 0.0012465175416181 0 0 0.0149639795634793 0.00112613880786946 0.00514975487166811 0.00343020812787816 0 0 0.000481023618259657
"process" 0 0 0.0012465175416181 0.000821490183192311 0 0.0048098505739755 0.00563069403934729 0.00411980389733449 0.00085755203196954 0.00185488321191577 0.00345547929068434 0.00625330703737554
"purse" 0.00585582947824559 0.00358639322410774 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00534427841552834 0.00900911046295566 0.00411980389733449 0 0.00278232481787365 0.000942403442913911 0.00192409447303863
"raising" 0.0014639573695614 0.00597732204017956 0.00186977631242716 0.00246447054957693 0.00167224080267559 0.000534427841552834 0.00225227761573892 0.00154492646150043 0.00600286422378678 0.00185488321191577 0.00345547929068434 0.0033671653278176
"ridiculous" 0 0.000597732204017956 0.00311629385404526 0.00328596073276924 0.00585284280936455 0.000534427841552834 0.00112613880786946 0.00154492646150043 0.0042877601598477 0.000463720802978942 0.00659682410039738 0.00240511809129828
"riley" 0 0 0 0 0 0 0 0 0 0 0 0.0259752753860215
"rude" 0.0014639573695614 0.00358639322410774 0.00373955262485431 0.00246447054957693 0.00334448160535117 0.00267213920776417 0.00337841642360837 0.00566473035883492 0.00343020812787816 0.00139116240893683 0.00125653792388522 0.00192409447303863
"rule" 0 0.000597732204017956 0.00623258770809052 0.00164298036638462 0 0.00267213920776417 0.00563069403934729 0.00617970584600173 0 0.00231860401489471 0.00376961377165565 0.000962047236519313
"shop" 0.0029279147391228 0 0.00498607016647242 0.00410745091596155 0.00585284280936455 0.003206567049317 0.00112613880786946 0.00308985292300087 0.00085755203196954 0.00556464963574731 0.00125653792388522 0.000962047236519313
"slipped" 0.0014639573695614 0.00358639322410774 0 0 0 0.006413134098634 0.00225227761573892 0.00102995097433362 0.00600286422378678 0.00185488321191577 0.00408374825262695 0.0033671653278176
"stool" 0.0014639573695614 0.00239092881607182 0 0 0 0.00694756194018684 0.00112613880786946 0.00411980389733449 0.00171510406393908 0.00139116240893683 0.00219894136679913 0.00721535427389485
"summoned" 0.0014639573695614 0.00298866102008978 0.000623258770809052 0.00410745091596155 0.00167224080267559 0.00908527330639817 0.00450455523147783 0.00514975487166811 0.00514531219181724 0 0 0.00144307085477897
"temporary" 0 0.00119546440803591 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.003206567049317 0.00563069403934729 0.00566473035883492 0.00343020812787816 0.00278232481787365 0.00251307584777043 0.00288614170955794
"tranquil" 0.0014639573695614 0.00119546440803591 0.00249303508323621 0.00164298036638462 0.00334448160535117 0.00748198978173967 0.012387526886564 0.00566473035883492 0.00343020812787816 0 0 0.000481023618259657
"unnecessary" 0.0014639573695614 0.00179319661205387 0.00498607016647242 0.00328596073276924 0.0100334448160535 0.003206567049317 0.00112613880786946 0.000514975487166811 0.00257265609590862 0.000927441605957885 0.00282721032874173 0.00192409447303863
"veil" 0.0043918721086842 0.00298866102008978 0 0 0 0.0112229846726095 0.00450455523147783 0.00720965682033535 0.00085755203196954 0.00139116240893683 0.000314134480971304 0.000962047236519313
"villette" 0 0 0 0 0 0 0.00112613880786946 0.027293700819841 0 0 0 0
"voices" 0.0014639573695614 0.00298866102008978 0.00249303508323621 0 0.00167224080267559 0.00374099489086983 0.00563069403934729 0.00257487743583405 0.00085755203196954 0.00556464963574731 0.00125653792388522 0.00384818894607725
"wept" 0.0014639573695614 0.00358639322410774 0.000623258770809052 0 0.00250836120401338 0.00374099489086983 0.00112613880786946 0.00617970584600173 0.0102906243836345 0.00278232481787365 0.000942403442913911 0.000962047236519313
"attentive" 0.0014639573695614 0.00418412542812569 0.00623258770809052 0.00821490183192311 0.00585284280936455 0.00106885568310567 0.00337841642360837 0.00154492646150043 0.0042877601598477 0.000463720802978942 0.00125653792388522 0
"autumn" 0 0.00418412542812569 0.00436281139566337 0 0.00167224080267559 0.00427542273242267 0.00337841642360837 0.00411980389733449 0.00257265609590862 0.0032460456208526 0.00125653792388522 0.00192409447303863
"blushed" 0 0.00239092881607182 0.00436281139566337 0.00575043128234618 0.00418060200668896 0.0016032835246585 0 0.00154492646150043 0.00257265609590862 0.00231860401489471 0.00408374825262695 0.00144307085477897
"brocklehurst" 0 0 0 0 0 0.0283246756023002 0 0 0 0 0 0
"charms" 0.0102477015869298 0.00179319661205387 0 0.00328596073276924 0.00501672240802676 0.00267213920776417 0.00788297165508621 0.00514975487166811 0 0.00139116240893683 0.00219894136679913 0.000481023618259657
"concealed" 0.0014639573695614 0.00597732204017956 0.0012465175416181 0.00575043128234618 0.00752508361204013 0.003206567049317 0.00225227761573892 0.00154492646150043 0.00771796828772586 0.000463720802978942 0.000628268961942608 0.000481023618259657
"conflict" 0 0.00119546440803591 0 0 0 0.003206567049317 0.00225227761573892 0.00617970584600173 0.00085755203196954 0.00231860401489471 0.00408374825262695 0.00577228341911588
"count" 0 0.000597732204017956 0.000623258770809052 0 0 0.0016032835246585 0.00112613880786946 0.0118444362048366 0.00171510406393908 0.0032460456208526 0.00345547929068434 0.00192409447303863
"deliver" 0.0043918721086842 0.0107591796723232 0.000623258770809052 0 0.000836120401337793 0.0016032835246585 0 0.00205990194866724 0.00343020812787816 0.00278232481787365 0.00314134480971304 0.00144307085477897
